id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25397376,Guest suite in Cape Town · ★4.70 · 1 bedroom · 1 bed · 1 bath,8845544,Odette,,Ward 77,-33.92581,18.40985,Entire home/apt,1500,1,10,2022-04-03,0.17,3,0,0,
25410661,Guesthouse in Cape Town · ★4.80 · 1 bedroom · 2 beds · 1.5 baths,191829181,Anthea,,Ward 54,-33.96534,18.38349,Entire home/apt,950,2,10,2020-02-23,0.17,1,0,0,
25413754,Rental unit in Cape Town · ★4.64 · 2 bedrooms · 3 beds · 2 baths,114197756,Graham,,Ward 55,-33.89274,18.50669,Entire home/apt,1500,3,51,2023-03-06,0.86,3,48,4,
25438044,Guest suite in Cape Town · ★4.88 · 2 bedrooms · 2 beds · 1 private bath,9916144,Dalene,,Ward 21,-33.86003,18.64463,Private room,743,1,109,2023-05-18,1.81,2,305,27,
25439283,Boutique hotel in Cape Town · 1 bedroom · 1 bed · 1 private bath,41136356,Amy,,Ward 77,-33.93044,18.40637,Private room,2300,1,0,,,3,309,0,
25442320,Home in Cape Town · ★5.0 · 3 bedrooms · 5 beds · 3 baths,91947728,Celeste,,Ward 74,-34.04419,18.36917,Entire home/apt,2400,3,4,2023-01-03,0.07,1,247,1,
25442613,Rental unit in Tygerberg Hills · ★4.80 · 1 bedroom · 1 bed · 1 bath,7547589,Ella,,Ward 70,-33.88509,18.600494,Entire home/apt,1180,1,10,2023-04-14,0.18,2,193,2,
25442627,Bed and breakfast in Cape Town · ★4.75 · 6 bedrooms · 8 beds · 6 baths,192048466,Wilfried,,Ward 84,-34.06824,18.86634,Private room,850,4,4,2022-12-27,0.22,1,306,1,
25442919,Rental unit in Cape Town · Studio · 1 bed · 1 bath,29777195,Mark,,Ward 74,-34.01184,18.37686,Entire home/apt,2300,3,0,,,5,312,0,
25467863,Villa in Sir Lowry's Pass · ★5.0 · 4 bedrooms · 4 beds · 4 baths,48826921,Lalapanzi,,Ward 84,-34.10156,18.91818,Entire home/apt,6750,4,29,2023-03-21,0.53,4,272,8,
25471692,Rental unit in Simon’s Town · ★4.56 · 1 bedroom · 1 bed · 1 bath,31164605,Wilma & Malcolm,,Ward 61,-34.19628,18.4444,Entire home/apt,779,1,9,2022-01-06,0.16,3,226,0,
25499442,Rental unit in Cape Town · ★4.70 · 2 bedrooms · 2 beds · 1 bath,192438633,Jonathan,,Ward 23,-33.809,18.48399,Entire home/apt,463,3,43,2023-05-31,0.75,1,147,9,
25503686,"Home in Sunset Beach, Cape Town · ★4.88 · 3 bedrooms · 5 beds · 3 baths",184973558,Ailsa,,Ward 4,-33.85441,18.4919,Entire home/apt,3074,7,9,2023-02-03,0.17,4,81,1,
25532011,Rental unit in Cape Town · ★4.65 · 2 bedrooms · 3 beds · 2 baths,192649980,Dennis,,Ward 100,-34.16265,18.87336,Entire home/apt,1200,2,97,2023-04-27,1.60,1,346,18,
25540840,Cottage in Cape Town · Studio · 1 bed · Shared half-bath,134594,Abe (S.A.),,Ward 2,-33.8909,18.58876,Private room,490,100,2,2022-01-27,0.04,7,180,0,
25557956,Cottage in Cape Town · ★4.98 · 2 bedrooms · 3 beds · 1 bath,192810277,Deborah,,Ward 23,-33.8112,18.48221,Entire home/apt,850,5,48,2023-04-30,0.78,1,258,8,
25560255,Home in Cape Town · 3 bedrooms · 3 beds · 3 baths,95478829,Werner A,,Ward 15,-34.05194,18.82097,Entire home/apt,2422,10,0,,,1,0,0,
25563990,Rental unit in Cape Town · ★4.67 · 2 bedrooms · 3 beds · 1 bath,69889252,Stafford,,Ward 64,-34.08397,18.4745,Entire home/apt,850,3,6,2023-02-19,0.10,3,0,2,
25575793,Rental unit in Cape Town · ★3.40 · 2 bedrooms · 3 beds · 2 baths,172110226,Tyroan,,Ward 107,-33.82106,18.48,Entire home/apt,1100,2,5,2022-03-01,0.19,43,162,0,
25598404,Bungalow in Cape Town · ★4.91 · 2 bedrooms · 3 beds · 1 bath,14053993,Lisa & Oliver,,Ward 61,-34.20125,18.37332,Entire home/apt,1800,2,80,2023-06-04,1.32,1,142,16,
25606839,Condo in Cape Town · ★4.67 · 2 bedrooms · 4 beds · 2 baths,21231952,Peter,,Ward 23,-33.81448,18.4726,Entire home/apt,1450,3,3,2018-10-01,0.05,1,180,0,
25607687,Rental unit in Cape Town · ★4.78 · 3 bedrooms · 3 beds · 2 baths,76887121,Sindre,,Ward 54,-33.96387,18.38226,Entire home/apt,2400,5,59,2023-05-09,1.02,3,319,23,
25616314,Guest suite in Cape Town · 1 bedroom · 1 bed · 1 private bath,109924435,Yolanda,,Ward 70,-33.86933,18.61371,Private room,1500,1,1,2018-10-27,0.02,9,0,0,
25624006,Serviced apartment in Cape Town · ★3.83 · 1 bedroom · 1 bed · 1 private bath,109924435,Yolanda,,Ward 70,-33.86895,18.61172,Private room,900,1,6,2019-10-24,0.10,9,0,0,
25624454,Guest suite in Cape Town · 1 bedroom · 2 beds · 1 private bath,109924435,Yolanda,,Ward 70,-33.87077,18.61302,Private room,1500,1,0,,,9,0,0,
25672541,Guest suite in Cape Town · ★4.80 · 1 bedroom · 1 bed · 1 bath,83331550,Judith,,Ward 59,-33.97616,18.4688,Entire home/apt,900,1,84,2023-05-12,1.37,2,209,19,
25699939,Villa in Cape Town · 3 bedrooms · 3 beds · 2 baths,37772063,Propr,,Ward 54,-33.96049,18.38135,Entire home/apt,5750,5,2,2022-01-05,0.05,3,31,0,
25703671,Villa in Cape Town · 4 bedrooms · 4 beds · 4 baths,10340875,Cara,,Ward 62,-34.01652,18.43431,Entire home/apt,14500,7,0,,,5,358,0,
25711059,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,54852127,Colleen,,Ward 115,-33.92442,18.41543,Entire home/apt,1290,3,6,2023-04-02,0.10,1,186,2,
25711714,Home in Cape Town · 4 bedrooms · 2 beds · 1.5 shared baths,181792428,Aziza,,Ward 27,-33.91457,18.5464,Private room,343,1,2,2018-07-25,0.03,3,0,0,
25712259,Home in Cape Town · 4 bedrooms · 2 beds · 1.5 shared baths,181792428,Aziza,,Ward 27,-33.91493,18.54497,Private room,215,1,1,2023-05-02,0.51,3,0,1,
25730028,Condo in Cape Town · 1 bedroom · 1 bed · 1 bath,193482911,Bernard,,Ward 85,-34.12551,18.83317,Entire home/apt,800,3,0,,,1,89,0,
25776206,Rental unit in Cape Town · ★4.68 · 1 bedroom · 2 beds · 1 bath,119277747,Julie,,Ward 115,-33.92121,18.41725,Entire home/apt,608,1,81,2023-02-21,1.33,1,63,6,
25787423,Farm stay in Cape Town · 1 bedroom · 1 bed · 1 private bath,193805356,Odette,,Ward 84,-34.11951,18.91961,Private room,500,2,0,,,1,0,0,
25795633,Rental unit in Cape Town · ★4.55 · 2 bedrooms · 2 beds · 2 baths,34811136,Paul / Tanya,,Ward 64,-34.14086,18.42645,Entire home/apt,950,1,11,2020-03-21,0.19,6,0,0,
25797466,Rental unit in Cape Town · ★4.80 · 1 bedroom · 1 bed · 1 bath,14736986,Derek,,Ward 54,-33.92029,18.38059,Entire home/apt,879,2,157,2023-06-18,2.60,9,302,26,
25805306,Home in Cape Town · 3 bedrooms · 3 beds · 1 bath,193912525,Hilana,,Ward 8,-33.91924,18.67887,Entire home/apt,1000,10,0,,,1,90,0,
25805948,Condo in Cape Town · ★4.87 · 1 bedroom · 1 bed · 1 bath,1912713,Katrin,,Ward 115,-33.92577,18.41413,Entire home/apt,651,2,39,2023-05-04,0.65,1,209,2,
25810598,Home in Cape Town · ★4.95 · 4 bedrooms · 4 beds · 3 baths,165761197,Sian,,Ward 69,-34.09901,18.38741,Entire home/apt,2000,3,39,2022-11-15,0.64,9,0,6,
25818382,Villa in Cape Town · ★4.83 · 3 bedrooms · 3 beds · 3 baths,23646207,Sue Christy,,Ward 54,-33.96232,18.38487,Entire home/apt,12000,7,6,2022-01-21,0.11,3,98,0,
25830496,Guest suite in Cape Town · 1 bedroom · 1 bed · 1 private bath,109924435,Yolanda,,Ward 70,-33.86916,18.61356,Private room,700,1,2,2019-01-06,0.03,9,0,0,
25836333,Home in Cape Town · 4 bedrooms · 5 beds · 3 baths,316090139,Kate,,Ward 59,-33.97009,18.4738,Entire home/apt,6000,6,0,,,1,0,0,
25837343,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,41886171,Tj,,Ward 61,-34.12967,18.3396,Entire home/apt,1200,2,1,2023-05-16,0.68,3,362,1,
25851228,Guest suite in Cape Town · ★4.94 · 1 bedroom · 2 beds · 1 bath,194236844,Dot,,Ward 53,-33.93425,18.49571,Entire home/apt,310,1,52,2022-03-14,0.87,1,0,0,
25853087,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 2 baths,100777852,David,,Ward 54,-33.91131,18.39834,Entire home/apt,3000,3,17,2023-03-21,0.31,1,212,7,
25879821,Villa in Cape Town · ★4.79 · 5 bedrooms · 5 beds · 4 baths,116561036,NatureStay,,Ward 54,-33.95451,18.3818,Entire home/apt,5000,5,57,2022-03-09,0.95,6,0,0,
25928866,Condo in Cape Town · ★4.72 · 2 bedrooms · 3 beds · 2 baths,12945822,Brett,,Ward 55,-33.88442,18.49439,Entire home/apt,679,2,75,2023-05-24,1.23,16,173,32,
25931627,Condo in Cape Town · ★4.94 · 2 bedrooms · 3 beds · 1 bath,194912733,Candice,,Ward 54,-33.91902,18.38435,Entire home/apt,1200,2,19,2023-06-14,0.31,1,13,12,
25954861,Guesthouse in Cape Town · ★4.91 · 1 bedroom · 1 bed · 1 bath,34346157,George,,Ward 64,-34.14389,18.43394,Entire home/apt,647,2,100,2023-05-22,1.83,1,115,12,
25956774,Rental unit in Cape Town · 1 bedroom · 1 bed · 1.5 baths,162558232,Shane,,Ward 113,-33.82751,18.50104,Entire home/apt,800,7,0,,,2,0,0,
25961592,Home in Cape Town · 3 bedrooms · 3 beds · 3 baths,84640156,Andi,,Ward 54,-33.92398,18.39079,Entire home/apt,8200,7,0,,,1,268,0,
25976470,Guest suite in Cape Town · Studio · 1 bed · 1 bath,134594,Abe (S.A.),,Ward 2,-33.88997,18.58981,Entire home/apt,747,2,2,2021-06-16,0.04,7,179,0,
26004286,Rental unit in Cape Town · ★4.93 · 1 bedroom · 3 beds · 1 bath,29796857,Sasha And Martin,,Ward 64,-34.12772,18.43378,Entire home/apt,700,1,45,2023-06-05,0.74,1,284,16,
26019323,Bungalow in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 2 baths,195559880,Cathy,,Ward 54,-33.93481,18.37757,Entire home/apt,7500,5,12,2023-03-28,0.22,1,248,8,
26024959,Cottage in Cape Town · ★4.95 · 2 bedrooms · 4 beds · 1 bath,111743765,Miranda,,Ward 58,-33.97912,18.47271,Entire home/apt,650,2,19,2023-04-29,0.34,1,236,5,
26025022,Villa in Cape Town · ★5.0 · 5 bedrooms · 5 beds · 5 baths,195593680,Vivienne,,Ward 54,-33.94708,18.37779,Entire home/apt,12471,4,36,2023-05-31,0.71,2,195,18,
26031534,Rental unit in Cape Town · ★4.97 · 2 bedrooms · 3 beds · 1 bath,195640352,Bronwyn,,Ward 103,-33.81991,18.68615,Entire home/apt,1100,2,31,2023-03-27,0.52,1,222,10,
26031766,Rental unit in Cape Town · Studio · 4 beds · 1 bath,195641696,Meuriel,,Ward 23,-33.78396,18.45418,Entire home/apt,682,60,0,,,1,0,0,
26043894,Townhouse in Cape Town · ★4.88 · Studio · 2 beds · 1 bath,6077036,Gideon,,Ward 115,-33.92176,18.41609,Entire home/apt,912,7,8,2021-12-10,0.13,3,60,0,
26046249,Villa in Cape Town · ★4.94 · 1 bedroom · 1 bed · 1 private bath,91312114,Candice,,Ward 71,-34.04249,18.43186,Private room,2100,3,17,2023-03-11,0.29,5,170,2,
26049660,Serviced apartment in Cape Town · 1 bedroom · 1 bed · 1 bath,195772810,Corne,,Ward 54,-33.92355,18.37942,Entire home/apt,995,1,2,2021-07-31,0.04,2,0,0,
26059607,Guest suite in Cape Town · ★4.74 · 2 bedrooms · 3 beds · 1 bath,76753675,Liezel,,Ward 11,-33.92587,18.69346,Entire home/apt,604,3,74,2023-06-25,1.33,1,256,18,
26062702,Townhouse in Cape Town · ★4.57 · 1 bedroom · 1 bed · 1.5 baths,45187068,Precillar,,Ward 64,-34.08455,18.45706,Private room,371,4,7,2022-11-30,0.12,1,364,1,
26068608,Home in Cape Town · ★4.92 · 4 bedrooms · 4 beds · 3.5 baths,11475161,Susanne,,Ward 54,-33.96649,18.3777,Entire home/apt,8500,4,25,2022-01-14,0.41,7,0,0,
26088736,Rental unit in Cape Town · ★4.89 · 1 bedroom · 1 bed · 1 bath,260540754,Elsa,,Ward 54,-33.95002,18.37874,Entire home/apt,2820,2,114,2023-04-27,1.96,1,312,31,
26089545,Townhouse in Cape Town · 2 bedrooms · 2 beds · 1.5 baths,61507364,Jw,,Ward 107,-33.82014,18.48069,Entire home/apt,1500,1,0,,,1,0,0,
26090021,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,62625792,Heike,,Ward 77,-33.93283,18.40526,Private room,400,3,7,2022-01-31,0.12,1,344,0,
26095954,Guest suite in Cape Town · ★4.88 · 1 bedroom · 1 bed · 1 private bath,196141269,Rens & Zeandre,,Ward 70,-33.86207,18.62283,Private room,700,1,50,2023-02-26,0.83,1,180,6,
26100837,Home in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,111707446,Maura,,Ward 57,-33.93603,18.46975,Private room,446,14,3,2023-01-20,0.06,4,365,1,
26102394,Home in Cape Town · 10 bedrooms · 12 beds · 9 baths,196196278,Lawrence,,Ward 10,-33.89734,18.63873,Private room,500,1,1,2018-10-31,0.02,3,0,0,
26113420,Bungalow in Cape Town · ★5.0 · 2 bedrooms · 4 beds · 3.5 baths,110267088,Peter,,Ward 54,-33.94141,18.37465,Entire home/apt,20000,2,21,2023-01-08,0.35,1,350,2,
26117814,Rental unit in Cape Town · ★4.66 · 2 bedrooms · 2 beds · 1 bath,1547380,Denise,,Ward 115,-33.92791,18.41448,Entire home/apt,1229,2,149,2023-05-13,2.48,5,315,20,
26121558,Loft in Cape Town · ★4.86 · 2 bedrooms · 2 beds · 1 bath,196349283,Michelle,,Ward 3,-33.88445,18.65721,Entire home/apt,890,1,16,2023-06-01,0.27,1,365,1,
26128044,Cottage in Cape Town · ★4.0 · 2 bedrooms · 4 beds · 1 bath,196397936,Sarah,,Ward 64,-34.13383,18.4362,Entire home/apt,3704,1,4,2020-02-26,0.07,1,347,0,
26148216,Rental unit in Cape Town · ★4.62 · 2 bedrooms · 3 beds · 1 bath,19823924,Houst,,Ward 115,-33.92724,18.41361,Entire home/apt,507,3,42,2023-06-19,0.71,1,351,14,
26159095,Condo in Cape Town · ★4.83 · 2 bedrooms · 2 beds · 1 bath,196618960,Anna,,Ward 77,-33.92099,18.41203,Entire home/apt,832,4,108,2023-06-26,1.81,1,160,32,
26183136,Boutique hotel in Cape Town · 1 bedroom · 1 bed · 1 private bath,196767540,Friedrich,,Ward 115,-33.91138,18.4113,Hotel room,5300,1,1,2019-09-06,0.02,10,0,0,
26183685,Villa in Cape Town · ★5.0 · 4 bedrooms · 5 beds · 2 baths,8830921,Mariette,,Ward 74,-34.03355,18.36013,Entire home/apt,3500,5,4,2023-01-07,0.63,1,15,4,
26193500,Rental unit in Century City · ★4.76 · 2 bedrooms · 3 beds · 2 baths,196861768,John-Edward,,Ward 55,-33.89243,18.51431,Entire home/apt,1134,1,258,2023-05-28,4.26,4,256,55,
26211726,Condo in Gordons Bay · ★4.96 · 1 bedroom · 1 bed · 1 private bath,196994738,Renette,,Ward 100,-34.15447,18.8705,Private room,380,2,54,2023-03-05,0.91,1,323,8,
26214709,Guesthouse in Cape Town · 1 bedroom · 2 beds · 1.5 shared baths,30368501,Floris,,Ward 70,-33.88635,18.60935,Private room,1010,30,1,2019-08-29,0.02,9,202,0,
26214710,Rental unit in Cape Town · 1 bedroom · 2 beds · 1.5 shared baths,30368501,Floris,,Ward 70,-33.88635,18.60935,Private room,1010,30,1,2019-12-09,0.02,9,214,0,
26221895,Rental unit in Cape Town · ★4.61 · Studio · 1 bed · 1 bath,197063754,Propr,,Ward 115,-33.92387,18.41573,Entire home/apt,597,2,96,2023-03-10,1.62,1,304,10,
26226688,Rental unit in Cape Town · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,197091922,Carl,,Ward 54,-33.92202,18.38422,Private room,590,2,32,2023-04-16,0.58,1,86,10,
26226919,Rental unit in Cape Town · ★4.80 · 1 bedroom · 1 bed · 1 bath,111916258,Miriam,,Ward 15,-34.05413,18.85098,Entire home/apt,1300,2,10,2022-11-24,0.17,5,226,1,
26237783,Rental unit in Cape Town · ★4.82 · 2 bedrooms · 3 beds · 1 bath,37550143,Eric,,Ward 102,-33.85407,18.69016,Entire home/apt,800,2,11,2023-06-14,0.20,1,210,5,
26238781,Guest suite in Cape Town · ★4.96 · 1 bedroom · 1 bed · 1 bath,43789825,Riane,,Ward 55,-33.88206,18.49485,Entire home/apt,600,1,23,2023-06-22,0.41,1,269,11,
26238976,Rental unit in Cape Town · ★4.75 · 2 bedrooms · 2 beds · 2 baths,166936404,Karina,,Ward 107,-33.82271,18.47779,Entire home/apt,1895,3,4,2023-03-04,0.59,6,296,4,
26242670,Bed and breakfast in Green Point · 1 bedroom · 1 bed · 1.5 baths,44250904,Daniel,,Ward 115,-33.90992,18.41304,Hotel room,2600,1,0,,,3,280,0,
26242671,Bed and breakfast in Green Point · 1 bedroom · 1 bed · 1.5 baths,44250904,Daniel,,Ward 115,-33.91024,18.41118,Hotel room,2900,1,0,,,3,245,0,
26242672,Guesthouse in Green Point · 1 bedroom · 1 bed · 1.5 shared baths,44250904,Daniel,,Ward 115,-33.91017,18.41268,Private room,2300,1,0,,,3,186,0,
26246290,Rental unit in Cape Town · ★4.86 · 1 bedroom · 1 bed · 1 bath,188453727,Carmen,,Ward 115,-33.91681,18.42042,Entire home/apt,1136,3,110,2023-03-08,1.91,7,180,16,
26253666,Home in Cape Town · ★5.0 · 4 bedrooms · 4 beds · 3 baths,195156622,Garry,,Ward 15,-34.05815,18.85789,Entire home/apt,7357,10,6,2023-01-03,0.11,2,358,1,
26254027,Home in Cape Town · ★5.0 · 6 bedrooms · 9 beds · 4.5 baths,197332214,Stephen,,Ward 62,-34.00568,18.42341,Entire home/apt,9262,3,12,2023-04-13,0.24,1,303,6,
26272834,Home in Cape Town · ★4.75 · 6 bedrooms · 6 beds · 5 baths,152687743,Vicci,,Ward 74,-34.00908,18.34443,Entire home/apt,4129,3,12,2023-06-13,0.22,1,264,3,
26279320,Rental unit in Cape Town · ★4.64 · 2 bedrooms · 3 beds · 2 baths,14120131,Cathy,,Ward 115,-33.90829,18.41179,Entire home/apt,2679,2,14,2023-05-10,0.24,26,337,3,
26292827,Rental unit in Cape Town · ★4.81 · 1 bedroom · 1 bed · 1 bath,42183764,Kashif,,Ward 115,-33.9107,18.41405,Entire home/apt,1171,3,80,2023-03-12,1.39,1,246,8,
26299084,Rental unit in Cape Town · ★4.88 · 1 bedroom · 1 bed · 1 bath,14147342,Kathy,,Ward 115,-33.926857,18.416132,Entire home/apt,743,2,204,2023-03-08,3.42,5,267,29,
26308698,Rental unit in Cape Town · ★4.76 · 2 bedrooms · 2 beds · 1 bath,43112196,Anton,,Ward 77,-33.92697,18.40756,Entire home/apt,1200,2,260,2023-05-01,4.51,2,0,44,
26316732,Home in Cape Town · ★4.89 · 5 bedrooms · 7 beds · 4 baths,197897140,Gitte,,Ward 15,-34.05475,18.82647,Entire home/apt,4900,7,9,2023-04-23,0.16,1,246,5,
26320963,Rental unit in Cape Town · 1 bedroom · 1 bed · 1.5 shared baths,30368501,Floris,,Ward 70,-33.88635,18.60935,Private room,860,30,1,2018-07-15,0.02,9,195,0,
26320966,Rental unit in Cape Town · 1 bedroom · 1 bed · 1.5 shared baths,30368501,Floris,,Ward 70,-33.88635,18.60935,Private room,860,30,0,,,9,212,0,
26320971,Rental unit in Cape Town · 1 bedroom · 1 bed · 1.5 shared baths,30368501,Floris,,Ward 70,-33.88635,18.60935,Private room,860,30,0,,,9,191,0,
26320972,Guesthouse in Cape Town · 1 bedroom · 2 beds · 1.5 shared baths,30368501,Floris,,Ward 70,-33.88635,18.60935,Private room,1010,30,0,,,9,231,0,
26342727,Rental unit in Cape Town · 1 bedroom · 1 bed · 1.5 shared baths,30368501,Floris,,Ward 70,-33.88635,18.60935,Private room,860,30,0,,,9,88,0,
26358864,Rental unit in Cape Town · ★4.79 · 1 bedroom · 1 bed · 1 bath,186044274,Layla & Garth,,Ward 64,-34.12898,18.41919,Entire home/apt,390,1,15,2019-10-07,0.25,1,179,0,
26362544,Home in Cape Town · 4 bedrooms · 4 beds · 3.5 baths,53419956,Janina,,Ward 62,-34.00939,18.43523,Entire home/apt,3000,3,1,2018-10-29,0.02,23,63,0,
26373232,Guest suite in Cape Town · ★4.76 · 1 bedroom · 1 bed · 1 bath,198184687,Elephants Heart,,Ward 102,-33.86426,18.69507,Entire home/apt,485,1,37,2023-03-31,0.61,6,355,7,
26389469,Home in Cape Town · 4 bedrooms · 1 bed · 1.5 baths,198436684,Jeane,,Ward 15,-34.04834,18.82135,Entire home/apt,3000,7,0,,,1,0,0,
26414288,Guest suite in Cape Town · ★4.91 · 1 bedroom · 1 bed · 1 bath,198617821,Madeline,,Ward 54,-33.94855,18.38642,Entire home/apt,699,2,88,2023-06-02,1.48,2,172,19,
26414616,Rental unit in Cape Town · ★4.74 · 2 bedrooms · 3 beds · 1.5 baths,197915262,Brett,,Ward 115,-33.90949,18.39463,Entire home/apt,1845,2,91,2023-06-01,1.52,1,341,20,
26441409,Rental unit in Cape Town · ★4.61 · Studio · 1 bed · 1 bath,189159760,Manon & Sabata,,Ward 115,-33.92609,18.41593,Entire home/apt,457,2,164,2023-06-02,2.77,15,26,28,
26450160,Home in Cape Town · ★4.95 · 2 bedrooms · 4 beds · 2 baths,48648435,Tina,,Ward 64,-34.08432,18.47741,Entire home/apt,1150,3,37,2023-06-10,0.67,1,192,15,
26458139,Home in Cape Town · ★5.0 · 4 bedrooms · 6 beds · 3 baths,31288841,Mandy,,Ward 69,-34.10834,18.39034,Entire home/apt,2800,7,9,2022-12-27,0.16,1,0,2,
26459679,Rental unit in Kaapstad · ★4.54 · 3 bedrooms · 3 beds · 2 baths,198971884,Karen,,Ward 55,-33.89365,18.48307,Entire home/apt,2975,2,14,2022-11-04,0.24,1,0,1,
26463385,Rental unit in Cape Town · ★4.67 · 1 bedroom · 2 beds · 1 private bath,24439655,Alexander,,Ward 115,-33.928409576416016,18.42108917236328,Private room,700,2,18,2020-02-26,0.30,1,145,0,
26483347,Home in Cape Town · ★4.85 · 1 bedroom · 2 beds · 1 shared bath,4627415,Avril,,Ward 57,-33.93711,18.46791,Private room,387,1,108,2023-05-31,1.79,2,358,21,
26484201,Guest suite in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 private bath,186553662,Erica,,Ward 3,-33.88954,18.64106,Private room,420,3,3,2022-02-10,0.05,3,0,0,
26485298,Guesthouse in Cape Town · ★4.88 · 2 bedrooms · 3 beds · 1 bath,46479737,Admire,,Ward 105,-33.81562,18.65608,Entire home/apt,980,3,56,2023-04-10,0.94,1,72,12,
26490830,Guest suite in Cape Town · ★4.98 · Studio · 1 bed · 1 bath,8287346,Genie & Greg,,Ward 64,-34.08876,18.45192,Entire home/apt,571,2,85,2023-05-28,1.41,2,251,11,
26491251,Rental unit in Cape Town · ★4.79 · 1 bedroom · 1 bed · 1 bath,1547380,Denise,,Ward 115,-33.92376708984375,18.421621322631836,Entire home/apt,1035,2,136,2023-04-01,2.29,5,349,10,
26493451,Rental unit in Cape Town · ★4.93 · 2 bedrooms · 2 beds · 2 baths,9669737,Charmaine,,Ward 115,-33.92438,18.42205,Entire home/apt,1803,1,291,2023-06-26,6.18,23,143,87,
26494808,Home in Cape Town · ★4.90 · 1 bedroom · 1 bed · 1 private bath,199259323,Lizl,,Ward 58,-33.95813,18.49034,Private room,650,1,11,2023-05-26,0.18,1,74,6,
26510942,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,188484678,Peter,,Ward 115,-33.91168,18.40882,Entire home/apt,766,5,10,2023-05-30,0.18,1,92,2,
26524526,Home in Cape Town · 4 bedrooms · 6 beds · 4.5 baths,48303994,Nicki,,Ward 62,-34.01692,18.43498,Entire home/apt,13728,7,1,2019-01-06,0.02,44,216,0,
26531324,Guest suite in Cape Town · 1 bedroom · 2 beds · 1 bath,199545595,Lynette,,Ward 15,-34.05721,18.83832,Entire home/apt,450,1,2,2022-01-21,0.05,1,0,0,
26539895,Home in Cape Town · 3 bedrooms · 3 beds · 3.5 baths,14736986,Derek,,Ward 54,-33.92274,18.38728,Entire home/apt,7750,7,2,2022-12-28,0.04,9,0,1,
26551247,Home in Cape Town · ★4.90 · 4 bedrooms · 5 beds · 2 baths,104310535,Karen,,Ward 55,-33.87985,18.49569,Entire home/apt,3000,7,10,2023-01-11,0.23,2,72,2,
26556962,Rental unit in Cape Town · 2 bedrooms · 4 beds · 2 baths,40789522,Weekend,,Ward 100,-34.14117,18.8619,Entire home/apt,1000,2,0,,,1,0,0,
26568582,Rental unit in Cape Town · ★4.85 · 1 bedroom · 1 bed · 1 bath,66321535,William,,Ward 73,-34.02511,18.46426,Entire home/apt,2143,5,13,2023-01-03,0.22,2,180,1,
26594296,Home in Cape Town · ★4.59 · 2 bedrooms · 1 bed · 1 private bath,165365156,Zimkhitha,,Ward 4,-33.84988,18.51627,Private room,500,1,19,2023-01-29,0.32,1,329,4,
26603255,Condo in Cape Town · ★4.58 · 1 bedroom · 2 beds · 1.5 baths,141287168,Joy,,Ward 115,-33.92374,18.42087,Entire home/apt,1657,2,41,2023-01-07,0.69,1,133,4,
26603400,Rental unit in Cape Town · 2 bedrooms · 3 beds · 1 shared bath,36324093,Terushka,,Ward 54,-33.91789,18.38977,Private room,800,7,1,2018-07-07,0.02,1,363,0,
26646429,Guesthouse in Cape Town · 1 bedroom · 8 beds · 1 bath,175640870,Marinda,,Ward 100,-34.15462,18.87106,Entire home/apt,800,1,2,2022-11-27,0.08,5,330,1,
26647727,Home in Cape Town · ★4.86 · 1 bedroom · 2 beds · 1 private bath,60730574,Pam,,Ward 53,-33.92202,18.5308,Private room,695,2,29,2023-02-15,0.49,3,270,5,
26649238,Home in Hout Bay · ★4.68 · 7 bedrooms · 10 beds · 7.5 baths,23014463,Bianca,,Ward 74,-34.05159,18.3372,Entire home/apt,6500,2,25,2023-04-24,0.46,4,334,6,
26656738,Villa in Cape Town · ★4.89 · 4 bedrooms · 5 beds · 4 baths,7150410,Tali,,Ward 77,-33.94661,18.41554,Entire home/apt,15000,5,9,2022-01-07,0.16,1,358,0,
26660369,Guest suite in Cape Town · 1 bedroom · 1 bed · 1 private bath,200408579,Mildred,,Ward 11,-33.93106,18.67868,Private room,564,1,0,,,1,0,0,
26684446,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 2 baths,16520409,Riaz,,Ward 115,-33.92498,18.41987,Entire home/apt,1750,2,8,2020-03-07,0.14,1,0,0,
26685116,Home in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,183913508,Gareth,,Ward 107,-33.8249,18.48289,Entire home/apt,1210,4,4,2019-02-17,0.07,1,0,0,
26696424,Guest suite in Cape Town · 1 bedroom · 1 bed · 1 shared bath,143624025,Ansu,,Ward 57,-33.94821,18.47515,Private room,700,1,0,,,5,0,0,
